STN---,WBAN,YEARMODA,TEMP,,DEWP,,SLP,,STP,,VISIB,,WDSP,,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
744860,94789,20130911,77.5,24,70.5,24,1019,24,1018.2,24,8.5,24,9.2,24,19,24.1,88,70,0.00G,999.9,0
744860,94789,20130912,75.2,24,69.6,24,1013,24,1012.3,24,8,24,8.7,24,15.9,22.9,82.0*,71.6*,0.00G,999.9,10010
744860,94789,20130913,72.6,24,62,24,1005.4,24,1004.6,24,9.7,24,9.5,24,18.1,22.9,82,68,0.38G,999.9,10000
744860,94789,20130914,62.4,24,45.6,24,1013.6,24,1012.8,24,10,24,12.1,24,18.1,22,80.1,55,0.09G,999.9,0
744860,94789,20130915,61,24,44.6,24,1021.2,24,1020.4,24,10,24,7.8,24,13,999.9,72,51.1,0.00G,999.9,0
744860,94789,20130916,65.6,24,54.6,24,1018.8,24,1018,24,9.9,24,8.4,24,14,999.9,75,51.1,0.00G,999.9,10000
744860,94789,20130917,59,24,38,24,1027,24,1026.2,24,10,24,11.7,24,19,24.1,75,48.9,0.02G,999.9,0
744860,94789,20130918,59.5,24,43.1,24,1026.6,24,1025.8,24,10,24,4.6,24,12,999.9,70,48.9,0.00G,999.9,0
744860,94789,20130919,63.8,24,50.6,24,1021.8,24,1021,24,10,24,9.4,24,14,999.9,75,50,0.00G,999.9,0
744860,94789,20130920,65.8,24,56,24,1018.7,24,1017.9,24,10,24,7.3,24,13,999.9,75.9,54,0.00G,999.9,0
744860,94789,20130921,66.5,24,61.8,24,1013.9,21,1013,24,9.7,24,8.3,24,18.1,25.1,75.9,55.9,0.00G,999.9,10000
744860,94789,20130922,67.5,24,55,24,1007.2,24,1006.2,24,8.9,24,13.1,24,22,25.1,75,57,1.49G,999.9,10000
744860,94789,20130923,58.9,24,39.8,24,1014.5,24,1013.7,24,10,24,11.1,24,19,22.9,72,50,1.16G,999.9,0
744860,94789,20130924,59.3,24,40.9,24,1015.9,24,1015.2,24,10,24,8,24,15,999.9,75,48,0.00G,999.9,0
744860,94789,20130925,63.3,24,43.7,24,1013.6,24,1012.8,24,10,24,7,24,11.1,999.9,75,48,0.00G,999.9,0
744860,94789,20130926,62.3,24,54.8,24,1015.6,24,1014.8,24,10,24,6.2,24,11.1,999.9,72,51.1,0.00G,999.9,0
744860,94789,20130927,60.7,24,51.2,24,1021.7,24,1020.9,24,10,24,5.5,24,9.9,999.9,70,52,0.00G,999.9,0
744860,94789,20130928,64.3,24,51.1,24,1025.4,24,1024.6,24,10,24,6.5,24,9.9,999.9,73.9,52,0.00G,999.9,0
744860,94789,20130929,62.2,24,53,24,1022.6,24,1021.8,24,10,24,5.4,24,8.9,999.9,73.9,54,0.00G,999.9,0
744860,94789,20130930,61.1,24,52.1,24,1018.1,24,1017.4,24,10,24,4.5,24,9.9,999.9,72,52,0.00G,999.9,0
744860,94789,20131001,67.2,24,53.5,24,1015.2,24,1014.5,24,10,24,7.1,24,15,999.9,81,52,0.00G,999.9,0
744860,94789,20131002,71.1,24,58.1,24,1014.3,24,1013.6,24,10,24,8,24,15.9,20,84.9,57.9,0.00G,999.9,0
744860,94789,20131003,71.4,24,54.4,24,1018,24,1017.2,24,10,24,5.4,24,11.1,999.9,84.9,60.1,0.00G,999.9,0
744860,94789,20131004,69.9,24,60.9,24,1017.6,24,1016.8,24,9.3,24,6.3,24,13,999.9,80.1,60.1,0.00G,999.9,0
744860,94789,20131005,68.4,24,62.9,24,1017.7,21,1017,24,6.8,24,4.8,24,8,999.9,80.1,62.1,0.01G,999.9,10000
744860,94789,20131006,66.2,24,64,24,1018.7,17,1018,24,2.6,24,7.8,24,13,999.9,75.9,64,0.00H,999.9,10000
744860,94789,20131007,70.3,24,66.1,24,1014.4,17,1013.4,24,7.8,24,13.5,24,26,35,78.1,64,0.00G,999.9,10000
744860,94789,20131008,61.9,24,44.1,24,1020.3,24,1019.6,24,10,24,10.5,24,15,19,78.1,55,0.26G,999.9,0
744860,94789,20131009,59.1,24,44.4,24,1027.6,24,1026.8,24,10,24,9.1,24,15,21,68,53.1,0.00G,999.9,0
744860,94789,20131010,59.2,24,50.6,24,1023.4,24,1022.7,24,10,24,12.1,24,17.1,22,66.2*,55.4*,0.00G,999.9,10000
744860,94789,20131011,63.6,24,55.7,24,1017.7,23,1016.8,24,9.9,24,14.3,24,15.9,22,69.1,55.9,0.00G,999.9,10000
744860,94789,20131012,65.8,24,49.1,24,1020.3,23,1019.6,24,10,24,11.9,24,18.1,26,75,59,0.00G,999.9,10000
744860,94789,20131013,61.4,24,50.2,24,1027.1,23,1026.2,24,10,24,11.9,24,17.1,22.9,75,55.9,0.00G,999.9,0
744860,94789,20131014,56.5,24,46.6,24,1027.5,24,1026.7,24,10,24,5.5,24,8,999.9,68,48.9,0.00G,999.9,0
744860,94789,20131015,58.3,24,48,24,1023.7,24,1022.9,24,10,24,4.6,24,11.1,999.9,70,48.9,0.00G,999.9,0
744860,94789,20131016,59.2,24,53.4,24,1018.7,22,1017.6,24,10,24,4.5,24,7,999.9,70,50,0.00G,999.9,0
744860,94789,20131017,63.7,24,59.7,24,1012.4,20,1011.6,24,8.6,24,6.7,24,14,999.9,72,54,0.00G,999.9,10000
744860,94789,20131018,63.9,24,49.5,24,1009.9,23,1008.7,24,9.5,24,14.4,24,19,27,72,57.9,0.01G,999.9,10000
744860,94789,20131019,58.3,24,44.1,24,1014.2,24,1013.5,24,10,24,5.7,24,14,999.9,70,50,0.00G,999.9,10000
744860,94789,20131020,58.6,24,41.4,24,1012.8,21,1011.1,24,10,24,11.6,24,17.1,21,64.9,50,0.00G,999.9,10000
744860,94789,20131021,57.4,24,37.5,24,1019.2,24,1018.4,24,10,24,8.3,24,17.1,22.9,66,48.9,0.00G,999.9,0
744860,94789,20131022,60.2,24,47.2,24,1012.4,24,1011.6,24,10,24,11.5,24,17.1,999.9,68,48.9,0.00G,999.9,0
744860,94789,20131023,51.8,24,36.8,24,1007.4,24,1006.5,24,10,24,6.9,24,12,18.1,68,45,0.00G,999.9,10000
744860,94789,20131024,48.1,24,29.9,24,1010.9,24,1010.1,24,10,24,12.2,24,18.1,22.9,55.9,41,0.00G,999.9,10000
744860,94789,20131025,46.3,24,27.2,24,1018.7,24,1018,24,10,24,13,24,18.1,24.1,54.0*,39.0*,0.00G,999.9,0
744860,94789,20131026,46.9,24,30.4,24,1021.3,24,1020.6,24,10,24,10.9,24,20,27,55.6*,35.1*,0.00G,999.9,0
744860,94789,20131027,52.2,24,30.6,24,1014.1,24,1013.3,24,10,24,12.4,24,18.1,24.1,58.1*,46.6*,0.00G,999.9,10000
744860,94789,20131028,50.2,24,30.9,24,1021.9,24,1021.1,24,10,24,8.6,24,14,17.1,60.4*,39.9*,0.00G,999.9,0
744860,94789,20131029,51.3,24,31.8,24,1028.2,24,1027.4,24,10,24,5.9,24,9.9,999.9,60.4,39.9,0.00G,999.9,0
744860,94789,20131030,51.7,24,39.4,24,1026.1,24,1025.3,24,10,24,4.2,24,8,999.9,61,44.1,0.00G,999.9,0
744860,94789,20131031,58.8,24,54,24,1020.6,22,1019.8,24,9.3,24,7.7,24,19,26,66.9,44.1,0.00G,999.9,10000
744860,94789,20131101,63.6,24,57.7,24,1005.8,24,1005,24,9.6,24,16.6,24,25.1,31.1,69.1,53.1,0.05G,999.9,10000
744860,94789,20131102,59.9,24,50.3,24,1004.7,24,1003.9,24,10,24,5.3,24,12,999.9,69.1,53.1,0.07G,999.9,0
744860,94789,20131103,51.6,24,34.4,24,1015.3,24,1014.5,24,10,24,12.2,24,19,24.1,66.9,42.1,0.00G,999.9,0
744860,94789,20131104,40.5,24,17.5,24,1034.1,24,1033.4,24,10,24,10.3,24,15.9,19,55.9,34,0.00G,999.9,0
744860,94789,20131105,45.4,24,30,24,1037.4,24,1036.6,24,10,24,6.5,24,8.9,15,55.9,34,0.00G,999.9,0
744860,94789,20131106,52.4,24,43.2,24,1030.2,24,1029.4,24,10,24,5.1,24,14,22,61,37.9,0.00G,999.9,0
744860,94789,20131107,58.4,24,54.3,24,1014.6,18,1013.4,24,9.3,24,11.2,24,20,31.1,64.4*,48.9*,0.00G,999.9,10000
744860,94789,20131108,46.4,24,27,24,1016.1,24,1015.3,24,10,24,13.6,24,20,33,64,41,0.13G,999.9,0
744860,94789,20131109,44.5,24,24.5,24,1023.6,24,1022.8,24,10,24,10,24,15,22,52,39,0.00G,999.9,0
744860,94789,20131110,50.6,24,33.6,24,1014.6,24,1013.8,24,10,24,14,24,27,35,62.1,39,0.00G,999.9,10000
744860,94789,20131111,49.3,24,25.7,24,1019.8,24,1019,24,10,24,13.2,24,19,28.9,62.1,43,0.00G,999.9,0
744860,94789,20131112,43.9,24,28.3,24,1018.5,22,1017.5,24,9,24,14.2,24,25.1,31.1,54,33.1,0.00G,999.9,11000
744860,94789,20131113,34,24,12.5,24,1026.6,24,1025.9,24,10,24,13.6,24,18.1,26,52,28.9,0.05G,999.9,0
744860,94789,20131114,40.9,24,19.1,24,1024.7,24,1023.9,24,10,24,13.2,24,17.1,22.9,53.1,28.9,0.00G,999.9,0
744860,94789,20131115,45.3,24,31.4,24,1023.5,24,1022.8,24,10,24,7.5,24,11.1,999.9,53.1,34,0.00G,999.9,0
744860,94789,20131116,49.4,24,40.3,24,1025.6,24,1024.8,24,9.8,24,6,24,9.9,999.9,55.9,36,0.04G,999.9,10000
744860,94789,20131117,53.4,24,50.6,24,1023.1,18,1022,24,5.6,24,4.6,24,8,999.9,62.1,43,0.04G,999.9,110000
744860,94789,20131118,59.2,24,47.4,24,1005.5,18,1006.1,24,5.7,24,12.3,24,22.9,28.9,66.9,46,0.17G,999.9,110000
744860,94789,20131119,49.2,24,23.7,24,1013.7,24,1012.9,24,10,24,18.5,24,25.1,35,66.9,41,0.16G,999.9,0
744860,94789,20131120,38.2,24,15.5,24,1031.1,24,1030.4,24,10,24,11.4,24,19,24.1,52,33.1,0.00G,999.9,0
744860,94789,20131121,40.4,24,25.6,24,1035.5,24,1034.8,24,10,24,6,24,8.9,999.9,52,30.9,0.00G,999.9,0
744860,94789,20131122,52.1,24,45.5,24,1024.4,16,1023.5,24,9.5,24,6,24,11.1,999.9,55.9*,48.2*,0.00G,999.9,10000
744860,94789,20131123,47.8,24,30.2,24,1014.8,23,1013.9,24,10,24,13.8,24,22,31.1,57,39.9,0.07G,999.9,0
744860,94789,20131124,29.6,24,4.3,24,1019.9,24,1018.6,24,9.8,24,22,24,32.1,41,55,24.1,0.00G,999.9,1000
744860,94789,20131125,28.3,24,6.9,24,1030.1,24,1029.4,24,10,24,12.4,24,18.1,28,36,23,0.00G,999.9,0
744860,94789,20131126,36.5,24,20,24,1026.5,24,1025.9,24,9.5,24,9,24,17.1,999.9,39.9,23,0.00G,999.9,11000
744860,94789,20131127,50.3,24,47.6,24,1001.2,16,1000.7,24,5.7,24,15.8,24,31.1,41,61,34,1.71G,999.9,10000
744860,94789,20131128,34.9,24,14.9,24,1017.5,24,1015.5,24,10,24,17.4,24,25.1,36.9,41.0*,30.9*,0.26G,999.9,10000
744860,94789,20131129,34.8,24,13.6,24,1034.1,24,1033.3,24,10,24,6.9,24,14,999.9,41,30,0.00G,999.9,0
744860,94789,20131130,31.7,24,16.3,24,1039.8,24,1039.1,24,10,24,7.1,24,11.1,999.9,41,25,0.00G,999.9,0
744860,94789,20131201,41.9,24,30.8,24,1024.5,24,1024.1,24,9.9,24,5.8,24,8.9,999.9,48.9,25,0.00G,999.9,0
744860,94789,20131202,44.5,24,34.8,24,1015.5,24,1014.7,24,9.6,24,3.7,24,7,999.9,51.1,37,0.00G,999.9,0
744860,94789,20131203,43.9,24,35.8,24,1013.2,24,1012.4,24,8.3,24,5.7,24,9.9,999.9,54,37.9,0.00G,999.9,0
744860,94789,20131204,43.7,24,35.5,24,1018.2,24,1017.5,24,8.7,24,3.3,24,6,999.9,54,35.1,0.00G,999.9,0
744860,94789,20131205,51.4,24,48.5,24,1019.2,18,1018.2,24,4.5,24,5.4,24,11.1,999.9,55.9,35.1,0.01G,999.9,110000
744860,94789,20131206,50.5,24,48,24,1015.4,19,1014.7,24,4.4,24,8.7,24,15.9,21,55.9,44.1,0.01G,999.9,110000
744860,94789,20131207,39,24,30.1,24,1024.8,17,1022.9,24,8.3,24,11.2,24,15.9,24.1,44.1*,35.6*,0.73G,999.9,10000
744860,94789,20131208,32.2,24,16.5,24,1034.1,24,1033.4,24,9.4,24,8.5,24,15,999.9,43,28,0.17G,1.2,1000
744860,94789,20131209,35.9,24,33.4,24,1022.8,14,1022,24,3.8,24,10.4,24,14,21,42.1,28,0.21G,1.2,11000
744860,94789,20131210,36,24,31.4,24,1015.7,22,1014.5,24,7.6,24,9.8,24,17.1,22,42.1,32,0.07G,1.2,111000
744860,94789,20131211,30.4,24,16.6,24,1023.5,24,1022.7,24,10,24,16.3,24,20,26,37.9,27,0.28G,1.2,0
744860,94789,20131212,27.5,24,10.2,24,1025.4,24,1024.6,24,10,24,13.4,24,19,25.1,32,23,0.00G,1.2,0
744860,94789,20131213,28.3,24,9.7,24,1022.6,24,1021.9,24,10,24,15.7,24,19,26,36,23,0.00G,999.9,0
744860,94789,20131214,28.8,24,19.1,24,1027.9,19,1028,24,6.7,24,11.1,24,20,25.1,36,24.1,0.00G,2,1000
744860,94789,20131215,37.7,24,32.2,24,1005.9,19,1005.4,24,6.6,24,13.4,24,21,28,46.9,25,1.39G,999.9,11000
744860,94789,20131216,31.8,24,13.5,24,1015.3,24,1014.6,24,10,24,14,24,19,27,46.9,27,0.82G,999.9,0
744860,94789,20131217,28.4,24,16.5,24,1021.4,19,1019.8,24,7.4,24,7.9,24,15,999.9,33.8*,24.8*,0.00G,1.2,11000
744860,94789,20131218,29.7,24,20.4,24,1016.7,23,1015.6,24,10,24,10.7,24,15.9,22.9,37.9*,24.8*,0.13G,999.9,0
744860,94789,20131219,36.2,24,23.8,24,1020.9,24,1020.1,24,10,24,9.8,24,15,999.9,45,25,0.00G,999.9,0
744860,94789,20131220,43,24,31.6,24,1018.7,24,1018,24,10,24,5.2,24,8.9,999.9,51.1,28.9,0.00G,999.9,0
744860,94789,20131221,47.5,24,42.8,24,1015.5,24,1014.7,24,9,24,4.3,24,8.9,999.9,55,36,0.00G,999.9,100000
744860,94789,20131222,53.5,24,50.2,24,1013.4,18,1012.3,24,7.7,24,12.1,24,21,28,64,42.1,0.00G,999.9,110000
744860,94789,20131223,54.3,24,51.1,24,1015.3,16,1014.3,24,7.1,24,6.6,24,19,27,64,50,0.04G,999.9,110000
744860,94789,20131224,40.4,24,27.3,24,1020.7,23,1019.7,24,10,24,11.9,24,20,25.1,57,35.1,0.45G,999.9,10000
744860,94789,20131225,26.4,24,7,24,1030.5,24,1029.7,24,10,24,11.9,24,24.1,31.1,43,19.9,0.00G,999.9,0
744860,94789,20131226,32.4,24,20.1,24,1027.2,22,1026.8,24,10,24,6.6,24,15,19,37.9,19.9,0.00G,999.9,0
744860,94789,20131227,35.8,24,19.9,24,1026.7,24,1025.9,24,10,24,9.8,24,15,15.9,42.1,28,0.00G,999.9,0
744860,94789,20131228,40.6,24,25.9,24,1023.8,24,1023.1,24,10,24,10.3,24,15.9,20,53.1,30.9,0.00G,999.9,0
744860,94789,20131229,43.9,24,34.5,24,1014.8,22,1013.3,24,8,24,7.3,24,18.1,28.9,53.1,30.9,0.00G,999.9,10000
744860,94789,20131230,41,24,32.1,24,1011.2,24,1009.7,24,9.7,24,12.1,24,20,25.1,48.9,30,1.18G,999.9,10000
744860,94789,20131231,26.9,24,11.1,24,1021.3,24,1020.5,24,10,24,9.6,24,18.1,26,46.9,21,0.00G,999.9,1000
744860,94789,20140101,29.3,24,11.4,24,1027.5,24,1026.7,24,10,24,10,24,17.1,25.1,34,21,0.00G,999.9,0
744860,94789,20140102,30.1,24,21,24,1019.9,22,1018.6,24,9.6,24,13.2,24,19,26,34,24.1,0.00G,999.9,11000
744860,94789,20140103,16.4,24,9,24,1013.3,19,1011.5,24,3.7,24,19.2,24,28.9,38.1,33.1,10,0.26G,7.1,101000
744860,94789,20140104,15,24,-0.3,24,1031.9,24,1031.2,24,10,24,5.9,24,14,999.9,27,3,0.01G,7.1,0
744860,94789,20140105,30.6,24,24,24,1025.8,18,1024.8,24,8.1,24,5.6,24,13,999.9,39.2*,25.0*,0.00G,5.1,10000
744860,94789,20140106,46.1,24,42.1,24,1002.1,17,1003,24,3.7,24,15.1,24,24.1,33,53.1,23,0.25G,1.2,110000
744860,94789,20140107,15.1,24,-6.2,24,1015.7,24,1015,24,10,24,22,24,29.9,38.1,37.0*,6.1*,0.26G,1.2,1000
744860,94789,20140108,14.1,24,-5.1,24,1031.7,24,1030.9,24,10,24,12.1,24,19,27,23,6.1,0.00G,999.9,0
744860,94789,20140109,26.2,24,5.5,24,1035.8,24,1035,24,10,24,8,24,13,999.9,34,10,0.00G,999.9,0
744860,94789,20140110,31.3,24,22.9,24,1034,18,1032.6,24,7.5,24,3.2,24,5.1,999.9,37.9,21.9,0.00G,999.9,11000
744860,94789,20140111,46,24,44.4,24,1015.5,15,1013.5,24,1.8,24,11.4,24,22,32.1,55,24.1,0.30G,999.9,110000
744860,94789,20140112,46.9,24,35.2,24,1004.8,22,1002.6,24,9.1,24,13.1,24,21,27,54,37.9,0.61G,999.9,110000
744860,94789,20140113,39.9,24,31.7,24,1018.9,24,1018.1,24,9.9,24,10.3,24,22,28,52,30,0.00G,999.9,0
744860,94789,20140114,45.6,24,41.7,24,1011,21,1009.7,24,7.9,24,8.3,24,15.9,999.9,50,30,0.02G,999.9,10000
744860,94789,20140115,39.9,24,37.6,24,1013.1,20,1012.6,24,3.9,24,5.9,24,14,999.9,48,32,0.53G,999.9,110000
744860,94789,20140116,40.2,24,33.8,24,1012.5,17,1011.6,24,6.4,24,4.9,24,11.1,999.9,44.1,32,0.00G,999.9,100000
744860,94789,20140117,37,24,28.5,24,1014.5,24,1013.8,24,10,24,6.6,24,14,999.9,45,28,0.00G,999.9,0
744860,94789,20140118,38.7,24,32.2,24,1009.5,21,1008.3,24,9,24,7.4,24,19,22.9,45,28,0.00G,999.9,11010
744860,94789,20140119,30.5,24,17,24,1009.2,24,1008.5,24,10,24,13.5,24,19,25.1,42.1,26.1,0.24G,999.9,0
744860,94789,20140120,39.4,24,25,24,1004.8,24,1004,24,10,24,12.7,24,20,26,48,26.1,0.00G,999.9,0
744860,94789,20140121,27.1,24,14.1,24,1012.7,20,1012.3,24,6.1,24,13.4,24,20,28,42.1*,15.8*,0.00G,5.1,1000
744860,94789,20140122,12.7,24,0.7,24,1010.3,21,1009.6,24,7.4,24,17.7,24,24.1,31.1,18.0*,7.0*,0.23G,7.1,1000
744860,94789,20140123,13.7,24,-2.9,24,1018.9,24,1018.1,24,10,24,11.8,24,18.1,25.1,21,7,0.01G,5.9,0
744860,94789,20140124,15.9,24,-2.2,24,1026.7,24,1025.9,24,10,24,14,24,20,24.1,21,8.1,0.00G,5.1,0
744860,94789,20140125,23.9,24,9.5,24,1012.2,23,1010.9,24,8.5,24,19.1,24,28,36.9,30,10.9,0.00G,5.1,101000
744860,94789,20140126,22.4,24,6.7,24,1006.9,23,1005.9,24,9.6,24,15,24,22,31.1,30,18,0.04G,5.1,1000
744860,94789,20140127,35.5,24,24.1,24,1007.4,24,1006.7,24,10,24,11.4,24,21,27,45,18,0.00G,2,0
744860,94789,20140128,19.8,24,-6.4,24,1023.7,24,1022.9,24,10,24,12.1,24,19,25.1,28.9*,15.1*,0.00G,1.2,0
744860,94789,20140129,19,24,1.2,24,1022.9,23,1022.1,24,8.3,24,8.9,24,18.1,24.1,24.1,14,0.05G,1.2,1000
744860,94789,20140130,21.1,24,2.4,24,1028.7,24,1027.9,24,10,24,8.1,24,18.1,21,27,14,0.00I,1.2,0
744860,94789,20140131,31,24,13.9,24,1022.1,24,1021.3,24,10,24,8.4,24,12,999.9,43,14,0.00G,1.2,0
744860,94789,20140201,36.4,24,21.5,24,1025,24,1024.3,24,10,24,4.5,24,8,999.9,43,25,0.00G,999.9,0
744860,94789,20140202,38.9,24,32.1,24,1016,17,1015.2,24,6.4,24,4.7,24,8.9,999.9,52,30,0.00G,999.9,100000
744860,94789,20140203,37.5,24,31.7,24,1019.5,20,1018.9,24,5.3,24,9.9,24,15.9,19,52,30,0.21G,7.1,111000
744860,94789,20140204,28.8,24,20.1,24,1029.1,23,1027.9,24,9.9,24,7,24,12,19,44.1,21.9,0.87G,5.1,1000
744860,94789,20140205,32.4,24,27.8,24,1016.5,14,1015.6,24,6.3,24,8.2,24,17.1,22,35.1,21.9,0.71G,5.9,11000
744860,94789,20140206,29.1,24,20.3,24,1020.6,22,1019.2,24,9.2,24,10.1,24,19,22,35.1,24.1,0.49G,5.9,10000
744860,94789,20140207,28,24,14.3,24,1025.4,24,1024.6,24,10,24,10.5,24,15,19,32,24.1,0.00G,5.1,0
744860,94789,20140208,26.7,24,7,24,1026.1,24,1025.4,24,10,24,8.7,24,15,20,32,21,0.00G,5.1,0
744860,94789,20140209,25.7,24,8.8,24,1021,24,1020.3,24,10,24,6.6,24,9.9,999.9,30,19.9,0.00G,5.1,1000
744860,94789,20140210,26,24,13.7,24,1019.6,22,1018.3,24,8.6,24,13.3,24,18.1,20,30,19.9,0.13G,5.9,101000
744860,94789,20140211,21.9,24,4.2,24,1027,24,1026.3,24,10,24,10.4,24,15,21,28.9,16,0.00G,5.1,0
744860,94789,20140212,19.2,24,3,24,1033,24,1032.3,24,10,24,8.2,24,15,19,25,12,0.00G,5.1,0
744860,94789,20140213,30.5,24,25.7,24,1012.1,17,1013.5,24,4.7,24,16.2,24,29.9,38.1,36,12,0.24G,9.1,111000
744860,94789,20140214,36.1,24,27.3,24,993.5,20,990.4,24,7.3,24,18.8,24,26,35,41,26.1,1.16G,9.1,11000
744860,94789,20140215,34,24,25.4,24,1007.4,19,1005.7,24,7.9,24,9.4,24,21,28.9,41,28.9,0.13G,9.8,101000
744860,94789,20140216,27.3,24,13.4,24,1011.6,23,1010,24,9.3,24,15.4,24,25.1,33,37,21.9,0.11G,9.8,11000
744860,94789,20140217,24.4,24,4.5,24,1024.2,24,1023.4,24,10,24,12.4,24,22,28.9,32,19,0.00G,9.1,0
744860,94789,20140218,31.9,24,21,24,1022.1,21,1021.1,24,8,24,6.4,24,18.1,25.1,39.9,19,0.04G,9.1,11000
744860,94789,20140219,35.7,24,29.3,24,1015.3,22,1013.8,24,8,24,6.7,24,13,999.9,43,26.1,0.11G,5.9,110000
744860,94789,20140220,39.2,24,29.1,24,1019.9,24,1019.1,24,9.7,24,7.7,24,15,21,44.1,27,0.31G,3.9,0
744860,94789,20140221,39.9,24,37.5,24,1014.1,17,1012.7,24,2.8,24,8.6,24,21,27,46.9,33.1,0.03G,1.2,110000
744860,94789,20140222,42,24,30.8,24,1015.1,24,1014.3,24,9.6,24,10.3,24,18.1,22.9,53.1,34,0.13G,1.2,0
744860,94789,20140223,44.2,24,30.6,24,1015.6,24,1014.8,24,10,24,5.3,24,11.1,999.9,55,34,0.00G,1.2,0
744860,94789,20140224,40.5,24,20.4,24,1012.2,23,1011.2,24,10,24,13,24,20,34,55,33.1,0.02G,999.9,10000
744860,94789,20140225,29.7,24,8.7,24,1017.4,24,1016.7,24,10,24,13.6,24,22,28.9,45,26.1,0.00I,999.9,0
744860,94789,20140226,28.4,24,11.5,24,1013.6,23,1012.9,24,8.4,24,10,24,18.1,22.9,35.1,24.1,0.00G,999.9,1000
744860,94789,20140227,25.2,24,3.2,24,1008.9,24,1007.9,24,9.9,24,10.2,24,21,28.9,35.1,16,0.03G,999.9,1000
744860,94789,20140228,18.3,24,-8.7,24,1024,24,1023.3,24,9.9,24,13.5,24,25.1,34,35.1,10.9,0.00G,999.9,1000
744860,94789,20140301,25.6,24,7.8,24,1028.8,24,1028.1,24,10,24,4.5,24,9.9,15,36,10.9,0.00G,999.9,0
744860,94789,20140302,36.1,24,24.9,24,1019.5,24,1018.7,24,10,24,6.3,24,9.9,999.9,43,17.1,0.00G,999.9,11000
744860,94789,20140303,26.8,24,10.5,24,1020,24,1019,24,8.7,24,11.5,24,15.9,22.9,43,19.9,0.03G,1.2,1000
744860,94789,20140304,19.9,24,0.8,24,1027.8,24,1027.1,24,10,24,8,24,13,999.9,35.1,12.9,0.01G,1.2,0
744860,94789,20140305,31.2,24,10.7,24,1024.9,24,1024.1,24,10,24,4.8,24,14,999.9,39.9,12.9,0.00G,999.9,0
744860,94789,20140306,25.6,24,6.1,24,1033.7,24,1032.9,24,10,24,10,24,15,21,39.9,17.1,0.00G,999.9,0
744860,94789,20140307,30.1,24,17.8,24,1027.1,23,1026.8,24,9.7,24,8.5,24,14,999.9,36,17.1,0.00G,999.9,10000
744860,94789,20140308,42.3,24,28,24,1011.8,24,1011.1,24,9.9,24,9.6,24,15.9,22.9,60.1,27,0.00G,999.9,10000
744860,94789,20140309,44,24,19,24,1014,24,1013.3,24,10,24,12.8,24,17.1,25.1,60.1,32,0.00G,999.9,10000
744860,94789,20140310,41.7,24,21.4,24,1011.2,24,1010.4,24,10,24,9.5,24,19,22,51.1,35.1,0.00G,999.9,11000
744860,94789,20140311,49.3,24,33.3,24,1003.6,24,1002.9,24,10,24,9.1,24,14,999.9,64.9,35.1,0.00G,999.9,0
744860,94789,20140312,47.2,24,39.5,24,999.1,23,997.8,24,9,24,8.6,24,20,29.9,64.9,37.9,0.00G,999.9,10000
744860,94789,20140313,29.8,24,11.6,24,998.9,23,996.3,24,8.9,24,23.2,24,29.9,44.1,57,19,0.15G,999.9,10000
744860,94789,20140314,29.9,24,6.3,24,1020.4,24,1019.6,24,10,24,15,24,28,35,42.1,19,0.00G,999.9,0
744860,94789,20140315,47.6,24,28.6,24,1010.9,24,1010.2,24,10,24,13.9,24,22.9,35,61.0*,37.9*,0.01G,999.9,10000
744860,94789,20140316,39.5,24,10.5,24,1019.4,24,1018.6,24,10,24,13.9,24,19,26,61,32,0.00I,999.9,0
744860,94789,20140317,30.1,24,1.5,24,1019.6,24,1018.8,24,10,24,11.1,24,15.9,20,34.0*,24.8*,0.00G,999.9,1000
744860,94789,20140318,33.4,24,10,24,1023.2,24,1022.4,24,10,24,7.7,24,13,14,43,25,0.00G,999.9,0
744860,94789,20140319,36,24,27.5,24,1024.2,23,1023.4,24,10,24,11.1,24,22,28.9,44.1,25,0.00G,999.9,10000
744860,94789,20140320,47,24,35.7,24,1009.4,18,1008.3,24,7.7,24,13.4,24,22,29.9,55.9,28,0.72G,999.9,10000
744860,94789,20140321,45.3,24,18.3,24,1014.4,24,1013.7,24,10,24,15,24,20,31.1,55.9,39,0.00G,999.9,0
744860,94789,20140322,47.8,24,27.6,24,1013.2,24,1012.5,24,10,24,10.4,24,22.9,33,64.9,34,0.00G,999.9,0
744860,94789,20140323,43.4,24,18.7,24,1016.4,24,1015.5,24,10,24,12,24,15.9,24.1,64.9,35.1,0.00G,999.9,0
744860,94789,20140324,29.2,24,2.4,24,1021.6,24,1020.8,24,10,24,13,24,21,26,46,21.9,0.00G,999.9,0
744860,94789,20140325,31.5,24,8.8,24,1019.8,24,1019,24,10,24,6.6,24,12,15.9,39,21.9,0.00G,999.9,1000
744860,94789,20140326,34.6,24,10.5,24,1011,24,1010.3,24,9.5,24,19.2,24,29.9,39,39,23,0.00G,999.9,1000
744860,94789,20140327,29.8,24,6.9,24,1026.6,24,1025.9,24,10,24,13.3,24,22,28.9,39,23,0.00G,999.9,0
744860,94789,20140328,42.7,24,34.4,24,1021.2,24,1020.5,24,10,24,13.4,24,19,26,51.1,23,0.00G,999.9,10000
744860,94789,20140329,46.9,24,42.3,24,1019.3,21,1018.4,24,7.9,24,7.5,24,17.1,22,51.1,36,0.00G,999.9,10000
